"time","VA.mean_value"
"2024-01-24T20:48:00.000+04:00","3.3846153846153846"
"2024-01-25T01:52:00.000+04:00","3.3"
"2024-01-25T06:56:00.000+04:00","511.26666666666665"
"2024-01-25T12:00:00.000+04:00","3.5"
"2024-01-25T17:04:00.000+04:00","3.125"
"2024-01-25T22:08:00.000+04:00","3.8666666666666667"
"2024-01-26T03:12:00.000+04:00","3.230769230769231"
"2024-01-26T08:16:00.000+04:00","2.909090909090909"
"2024-01-26T13:20:00.000+04:00","3.125"
"2024-01-26T18:24:00.000+04:00","2.8"
"2024-01-26T23:28:00.000+04:00","3.3333333333333335"
"2024-01-27T04:32:00.000+04:00","3.4444444444444446"
"2024-01-27T09:36:00.000+04:00","2.6"
"2024-01-27T14:40:00.000+04:00","3.125"
"2024-01-27T19:44:00.000+04:00","3.6363636363636362"
"2024-01-28T00:48:00.000+04:00","3.9"
"2024-01-28T05:52:00.000+04:00","254.4"
"2024-01-28T10:56:00.000+04:00","279.2857142857143"
"2024-01-28T16:00:00.000+04:00","2.125"
"2024-01-28T21:04:00.000+04:00","3.1666666666666665"
"2024-01-29T02:08:00.000+04:00","3.625"
"2024-01-29T07:12:00.000+04:00","1018"
"2024-01-29T12:16:00.000+04:00","350.3636363636364"
"2024-01-29T17:20:00.000+04:00","2.9"
"2024-01-29T22:24:00.000+04:00","2.5"
"2024-01-30T03:28:00.000+04:00","641"
"2024-01-30T08:32:00.000+04:00",
"2024-01-30T13:36:00.000+04:00",
"2024-01-30T18:40:00.000+04:00",
"2024-01-30T23:44:00.000+04:00",
"2024-01-31T04:48:00.000+04:00","0"
"2024-01-31T09:52:00.000+04:00","613.6842105263158"
"2024-01-31T14:56:00.000+04:00","885.1538461538462"
"2024-01-31T20:00:00.000+04:00","2.5"
"2024-02-01T01:04:00.000+04:00",
"2024-02-01T06:08:00.000+04:00","831.2857142857143"
"2024-02-01T11:12:00.000+04:00","632.25"
"2024-02-01T16:16:00.000+04:00","2.5"
"2024-02-01T21:20:00.000+04:00",
"2024-02-02T02:24:00.000+04:00","3"
"2024-02-02T07:28:00.000+04:00","3"
"2024-02-02T12:32:00.000+04:00","0"
"2024-02-02T17:36:00.000+04:00",
"2024-02-02T22:40:00.000+04:00","3"
"2024-02-03T03:44:00.000+04:00","2.857142857142857"
"2024-02-03T08:48:00.000+04:00","4.25"
"2024-02-03T13:52:00.000+04:00","2.5"
"2024-02-03T18:56:00.000+04:00","3.4285714285714284"
"2024-02-04T00:00:00.000+04:00","3.4"
"2024-02-04T05:04:00.000+04:00","2.875"
"2024-02-04T10:08:00.000+04:00","3.230769230769231"
"2024-02-04T15:12:00.000+04:00","4.2"
"2024-02-04T20:16:00.000+04:00","2.8"
"2024-02-05T01:20:00.000+04:00","3.5"
"2024-02-05T06:24:00.000+04:00","767"
"2024-02-05T11:28:00.000+04:00","474.375"
"2024-02-05T16:32:00.000+04:00","3.4615384615384617"
"2024-02-05T21:36:00.000+04:00","3.6"
"2024-02-06T02:40:00.000+04:00","395.9"
"2024-02-06T07:44:00.000+04:00","548.1428571428571"
"2024-02-06T12:48:00.000+04:00","590.2307692307693"
"2024-02-06T17:52:00.000+04:00","1913"
"2024-02-06T22:56:00.000+04:00","3.5"
"2024-02-07T04:00:00.000+04:00","571.5714285714286"
"2024-02-07T09:04:00.000+04:00","1649.3809523809523"
"2024-02-07T14:08:00.000+04:00","403"
"2024-02-07T19:12:00.000+04:00","3.7142857142857144"
"2024-02-08T00:16:00.000+04:00","3.3"
"2024-02-08T05:20:00.000+04:00","307.46153846153845"
"2024-02-08T10:24:00.000+04:00","738.6923076923077"
"2024-02-08T15:28:00.000+04:00","3.25"
"2024-02-08T20:32:00.000+04:00","2.8333333333333335"
"2024-02-09T01:36:00.000+04:00","3.3333333333333335"
"2024-02-09T06:40:00.000+04:00","2.3333333333333335"
"2024-02-09T11:44:00.000+04:00","3.1666666666666665"
"2024-02-09T16:48:00.000+04:00","3.1666666666666665"
"2024-02-09T21:52:00.000+04:00","3.5"
"2024-02-10T02:56:00.000+04:00","4.25"
"2024-02-10T08:00:00.000+04:00","3.25"
"2024-02-10T13:04:00.000+04:00","3"
"2024-02-10T18:08:00.000+04:00","3.75"
"2024-02-10T23:12:00.000+04:00","3.4285714285714284"
"2024-02-11T04:16:00.000+04:00","2.9"
"2024-02-11T09:20:00.000+04:00","200.1"
"2024-02-11T14:24:00.000+04:00","3.25"
"2024-02-11T19:28:00.000+04:00","3"
"2024-02-12T00:32:00.000+04:00","3.5384615384615383"
"2024-02-12T05:36:00.000+04:00","337.6666666666667"
"2024-02-12T10:40:00.000+04:00","359.54545454545456"
"2024-02-12T15:44:00.000+04:00","3.6666666666666665"
"2024-02-12T20:48:00.000+04:00","3.111111111111111"
"2024-02-13T01:52:00.000+04:00","3.75"
"2024-02-13T06:56:00.000+04:00","1435.8181818181818"
"2024-02-13T12:00:00.000+04:00","684.7647058823529"
"2024-02-13T17:04:00.000+04:00","3.263157894736842"
"2024-02-13T22:08:00.000+04:00","3.357142857142857"
"2024-02-14T03:12:00.000+04:00","3.2142857142857144"
"2024-02-14T08:16:00.000+04:00","671.3529411764706"
"2024-02-14T13:20:00.000+04:00","1423.625"
"2024-02-14T18:24:00.000+04:00","1.5"
"2024-02-14T23:28:00.000+04:00","3.0833333333333335"
"2024-02-15T04:32:00.000+04:00","1919"
"2024-02-15T09:36:00.000+04:00","959.5"
"2024-02-15T14:40:00.000+04:00","272.7142857142857"
"2024-02-15T19:44:00.000+04:00","2.8666666666666667"
"2024-02-16T00:48:00.000+04:00","2.6666666666666665"
"2024-02-16T05:52:00.000+04:00","2.75"
"2024-02-16T10:56:00.000+04:00","4.333333333333333"
"2024-02-16T16:00:00.000+04:00","3.3333333333333335"
"2024-02-16T21:04:00.000+04:00","3.4285714285714284"
"2024-02-17T02:08:00.000+04:00","3.2"
"2024-02-17T07:12:00.000+04:00","3.25"
"2024-02-17T12:16:00.000+04:00","2"
"2024-02-17T17:20:00.000+04:00","4"
"2024-02-17T22:24:00.000+04:00","3.4285714285714284"
"2024-02-18T03:28:00.000+04:00","3.1666666666666665"
"2024-02-18T08:32:00.000+04:00","3.1333333333333333"
"2024-02-18T13:36:00.000+04:00","2.25"
"2024-02-18T18:40:00.000+04:00","3.75"
"2024-02-18T23:44:00.000+04:00","3.7777777777777777"
"2024-02-19T04:48:00.000+04:00","880.0769230769231"
"2024-02-19T09:52:00.000+04:00","549.5714285714286"
"2024-02-19T14:56:00.000+04:00","635.1666666666666"
"2024-02-19T20:00:00.000+04:00","3.625"
"2024-02-20T01:04:00.000+04:00","3.2"
"2024-02-20T06:08:00.000+04:00","669.7058823529412"
"2024-02-20T11:12:00.000+04:00","704.0909090909091"
"2024-02-20T16:16:00.000+04:00","3.6315789473684212"
"2024-02-20T21:20:00.000+04:00","3.375"
"2024-02-21T02:24:00.000+04:00","3.5555555555555554"
"2024-02-21T07:28:00.000+04:00","1402.3684210526317"
"2024-02-21T12:32:00.000+04:00","2.625"
"2024-02-21T17:36:00.000+04:00","3.6153846153846154"
"2024-02-21T22:40:00.000+04:00","3.5"
"2024-02-22T03:44:00.000+04:00","358.27272727272725"
"2024-02-22T08:48:00.000+04:00","478.1875"
"2024-02-22T13:52:00.000+04:00","535.5714285714286"
"2024-02-22T18:56:00.000+04:00","4.375"
"2024-02-23T00:00:00.000+04:00","3.235294117647059"
"2024-02-23T05:04:00.000+04:00","3.272727272727273"
"2024-02-23T10:08:00.000+04:00","386.7"
"2024-02-23T15:12:00.000+04:00","3.5"
"2024-02-23T20:16:00.000+04:00","3.7142857142857144"
"2024-02-24T01:20:00.000+04:00","3.5714285714285716"
"2024-02-24T06:24:00.000+04:00","3.3"
"2024-02-24T11:28:00.000+04:00","482.375"
"2024-02-24T16:32:00.000+04:00","663.9166666666666"
"2024-02-24T21:36:00.000+04:00","3.4285714285714284"
"2024-02-25T02:40:00.000+04:00","3.375"
"2024-02-25T07:44:00.000+04:00","3.769230769230769"
"2024-02-25T12:48:00.000+04:00","305.46153846153845"
"2024-02-25T17:52:00.000+04:00","4.4"
"2024-02-25T22:56:00.000+04:00","3.5"
"2024-02-26T04:00:00.000+04:00","319.5833333333333"
"2024-02-26T09:04:00.000+04:00","2.3"
"2024-02-26T14:08:00.000+04:00","481.4375"
"2024-02-26T19:12:00.000+04:00","3.8181818181818183"
"2024-02-27T00:16:00.000+04:00","3.5"
"2024-02-27T05:20:00.000+04:00","206.1578947368421"
"2024-02-27T10:24:00.000+04:00","770.65"
"2024-02-27T15:28:00.000+04:00","323.5"
"2024-02-27T20:32:00.000+04:00","662.1666666666666"
"2024-02-28T01:36:00.000+04:00","3.75"
"2024-02-28T06:40:00.000+04:00","1918.25"
"2024-02-28T11:44:00.000+04:00","588.1538461538462"
"2024-02-28T16:48:00.000+04:00","642"
"2024-02-28T21:52:00.000+04:00","3.3333333333333335"
"2024-02-29T02:56:00.000+04:00","1924.5"
"2024-02-29T08:00:00.000+04:00","794.9473684210526"
"2024-02-29T13:04:00.000+04:00","4.5"
